17,685,978,206,905,580.5,765.5,134,649,148.5,631.5,868,608,793.5,455.5,592.5,318.5,151.5,300.5,464,300,706,152,175.5,105.5
18,686,979,205,905,579.5,764.5,134,649,147.5,631.5,870,610,789.5,456.5,592.5,317.5,151.5,300.5,463.5,299.5,707,151,172.5,106.5
19,687,980,205,905,579.5,763.5,136,650,147.5,631.5,872,611,790,456,592.5,318.5,151.5,300.5,464.5,299.5,709,151,170.5,108.5
20,689,982,204,906,584,765,134,651,147.5,632.5,875,612,786.5,456.5,593.5,319.5,151.5,301.5,463.5,299.5,707,151,169.5,109.5
21,691,983,204,907,583,758,134,651,148.5,631.5,876,611,785.5,455.5,593.5,318.5,151.5,300.5,464.5,300.5,707,150,167.5,112.5
22,692,983,204,906,582,756,134,651,147.5,632.5,876,612,784.5,455.5,594.5,319.5,151.5,301.5,463.5,299.5,707,150,166.5,112.5
23,696,984,204,906,583,757,133,652,147.5,631.5,877,613,780.5,455.5,594.5,319.5,152.5,300.5,464.5,299.5,707,149,165.5,112.5
24,698,986,204,906,582,757,133,652,148.5,631.5,877,612,778.5,455.5,594.5,319.5,151.5,300.5,464.5,299.5,707.5,149.5,164.5,112.5
25,699,986,202,907,582,754,133,653,147.5,631.5,877,613,775.5,454.5,594.5,321.5,151.5,300.5,463.5,299.5,708,150,165,114
26,701,988,203,907,585,751,132,653,147.5,632.5,878,614,774.5,453.5,595.5,321.5,151.5,301.5,464.5,300.5,708,147,162.5,115.5
27,704,988,203,907,583.5,754.5,132,653,147.5,631.5,879,615,772.5,453.5,596.5,321.5,153.5,301.5,464.5,299.5,708,144,162.5,115.5
28,707,989,204,907,581.5,757.5,131,653,147.5,631.5,879,616,771.5,452.5,597.5,322.5,152.5,300.5,464.5,299.5,712.5,140.5,163.5,116.5
29,709,991,204,908,581.5,755.5,132,653,147.5,632.5,881,616,771.5,453.5,597.5,323.5,152.5,301.5,464.5,299.5,712,142,163.5,117.5
30,712,991,204,908,580,754,131,653,147.5,631.5,883,618,771.5,453.5,597.5,324.5,152.5,301.5,463.5,299.5,704,141,162.5,117.5
31,714,992,203,907,579,753,132,653,147.5,631.5,884,618,770.5,453.5,597.5,324.5,152.5,300.5,464.5,300.5,705,142,163.5,117.5
32,716,992,204,907,582,753,132,653,147.5,631.5,884,618,769.5,456.5,597.5,323.5,152.5,301.5,464.5,299.5,706.5,144.5,163.5,118.5
33,718,992,203,907,581,753,132,654,147.5,631.5,883.5,617.5,769.5,456.5,597.5,325.5,153.5,301.5,464.5,299.5,709.5,143.5,164.5,116.5
34,720,993,203,907,581,751,132,654,147.5,632.5,884,618,766.5,456.5,597.5,325.5,152.5,301.5,464.5,300.5,709.5,140.5,165,116
35,721,993,202,906,581,751,132,653,148.5,631.5,884,619,766.5,457.5,599.5,326.5,152.5,301.5,463.5,299.5,711.5,138.5,164.5,115.5
36,722,994,202,906,581,750,132,653,147.5,632.5,885,619,765.5,457.5,599.5,325.5,153.5,301.5,464.5,300.5,708.5,135.5,164.5,114.5
37,724,994,203,905,581,748,132,654,147.5,631.5,886,621,762.5,457.5,600.5,326.5,152.5,301.5,464.5,299.5,705.5,132.5,164.5,114.5
38,726,995,202,905,580,747,132,654,148.5,631.5,887,622,762.5,457.5,600.5,327.5,152.5,301.5,464.5,299.5,705.5,129.5,166.5,111.5
39,729,996,202,905,581,745,133,654,147.5,632.5,887.5,621.5,762.5,456.5,600.5,327.5,153.5,301.5,464.5,299.5,706.5,125.5,166.5,112.5
40,732,998,202,905,581,745,133,654,147.5,631.5,889,623,760.5,457.5,600.5,328.5,152.5,301.5,464.5,299.5,707,122,167.5,112.5
41,735,998,202,905,585,743,133,653,147.5,632.5,889,623,757.5,455.5,602.5,330.5,152.5,301.5,464.5,300.5,706,122,166.5,111.5
42,737,999,203,905,582,740,134,653,148.5,631.5,891,623,757.5,455.5,602.5,330.5,152.5,301.5,464.5,299.5,706,123,167.5,111.5
43,740,999,204,905,582.5,739.5,134,653,147.5,632.5,892,625,756.5,454.5,600.5,330.5,153.5,301.5,463.5,299.5,703,126,166.5,112.5
44,742,1000,204,905,581,737,135,653,147.5,631.5,893,627,755.5,453.5,601.5,331.5,152.5,301.5,464.5,300.5,702,129,166.5,112.5
45,744,1001,204,905,581,734,137,653,147.5,632.5,892,626,754.5,453.5,601.5,331.5,152.5,301.5,464.5,299.5,702,130,166.5,112.5
46,745,1002,204,905,582,733,136,651,147.5,631.5,892,627,753.5,453.5,601.5,331.5,152.5,301.5,463.5,299.5,699,131,166.5,112.5
47,748,1001,204,905,582,732,138,652,147.5,632.5,894,629,753.5,453.5,600.5,332.5,152.5,301.5,464.5,300.5,697.5,132.5,167.5,112.5
48,751,1001,205,905,582,732,141,652,148.5,631.5,896,634,752.5,455.5,601.5,334.5,152.5,301.5,464.5,299.5,694.5,132.5,166.5,112.5
49,752,1003,205,904,582.5,731.5,141,653,147.5,632.5,899,634,752.5,455.5,599.5,333.5,152.5,301.5,463.5,299.5,690.5,135.5,167.5,112.5
50,754,1002,206,904,584,732,143,654,147.5,631.5,898,634,752.5,456.5,600.5,333.5,152.5,301.5,464.5,300.5,688.5,135.5,166.5,111.5
51,756,1003,206,904,584,730,145,652,147.5,632.5,898,633,749.5,456.5,599.5,332.5,152.5,301.5,464.5,299.5,688,136,166.5,111.5
52,758,1004,205,904,584.5,729.5,147,653,147.5,631.5,898,633,748.5,455.5,600.5,332.5,152.5,301.5,463.5,299.5,682,138,167.5,112.5
53,760,1004,205,904,585,729,148,653,147.5,631.5,898,633,745.5,454.5,600.5,332.5,153.5,301.5,464.5,300.5,680.5,140.5,166.5,112.5
54,762,1004,204,905,585,726,149,653,147.5,631.5,897,633,745.5,455.5,600.5,332.5,152.5,302.5,464.5,299.5,677.5,143.5,166.5,113.5
55,765,1004,206,905,585,725,155,654,147.5,632.5,897,633,744.5,454.5,600.5,332.5,152.5,301.5,463.5,299.5,673.5,146.5,164.5,114.5
56,767,1005,205,905,585,724,155,655,147.5,631.5,897,634,744.5,455.5,600.5,332.5,152.5,302.5,464,300,673.5,147.5,161.5,116.5
57,769,1006,205,905,585,721,157,654,147.5,632.5,897,634,743.5,454.5,601.5,333.5,153.5,302.5,463.5,299.5,669.5,149.5,161,120
58,771,1006,204,905,587,720,159,655,147.5,631.5,897,633,744.5,454.5,601.5,335.5,152.5,301.5,463.5,299.5,668.5,151.5,160.5,118.5
59,773,1006,205,904,590,715,161,656,147.5,632.5,896,634,743.5,454.5,603.5,335.5,152.5,302.5,465,301,666.5,154.5,160.5,118.5
60,775,1007,204,904,589,713,163,657,147.5,631.5,896,634,743.5,453.5,603.5,336.5,152.5,302.5,464,300,665.5,156.5,161.5,118.5
61,776,1007,204,905,589,712,165,657,147.5,631.5,896,633,743.5,452.5,605.5,335.5,152.5,301.5,464.5,299.5,664.5,159.5,161.5,117.5
62,779,1007,205,905,589,712,167,657,147.5,632.5,896,633,743.5,453.5,606.5,337.5,153.5,302.5,464,300,661.5,164.5,163.5,116.5
63,780,1006,205,905,590,711,169,658,147.5,631.5,896,633,741.5,453.5,606.5,337.5,152.5,302.5,463.5,299.5,659.5,168.5,164,117
64,782,1007,205,905,590,710,171,659,148.5,631.5,896,633,741.5,453.5,606.5,338.5,152.5,301.5,465,301,656.5,172.5,164.5,116.5
65,784,1008,206,905,590,709,171,659,147.5,632.5,896,632,740.5,451.5,607.5,339.5,152.5,302.5,464.5,299.5,654.5,175.5,165.5,115.5
66,786,1008,207,905,591,710,174,659,147.5,631.5,896,632,740.5,452.5,608.5,339.5,153.5,302.5,464,300,653.5,180.5,165.5,114.5
67,787,1007,207,905,593,709,177,659,147.5,631.5,895,632,741.5,452.5,609.5,341.5,152.5,302.5,463.5,299.5,652.5,183.5,166.5,114.5
68,789,1008,208,905,592,709,178,659,147.5,632.5,896,633,738.5,452.5,609.5,339.5,152.5,302.5,465,301,649.5,187.5,167.5,113.5
69,791,1007,209,906,593,709,182,661,147.5,631.5,898,632,738.5,452.5,609.5,340.5,152.5,302.5,465,300,647.5,192.5,167.5,113.5
70,794,1007,209,906,593,709,186,662,147.5,631.5,897,632,735.5,452.5,610.5,340.5,152.5,303.5,464.5,299.5,647.5,196.5,168.5,113.5
71,796,1008,209,906,593,709,189,662,147.5,632.5,897,632,735.5,451.5,611.5,341.5,153.5,302.5,464.5,299.5,645.5,200.5,170.5,112.5
72,798,1008,209,906,593,708,190,662,147.5,631.5,897,632,733.5,451.5,611.5,341.5,152.5,303.5,464.5,300.5,644.5,202.5,172.5,111.5
73,800,1008,208,906,593,708,192,662,147.5,631.5,897,632,732.5,451.5,612.5,343.5,153.5,303.5,463.5,299.5,645.5,206.5,173.5,111.5
74,803,1007,208,906,592,707,195,663,147.5,632.5,897,633,730.5,452.5,612.5,345.5,153.5,302.5,464.5,300.5,643.5,211.5,174.5,111.5
75,804,1007,209,906,592,707,195,663,147.5,631.5,898,633,729.5,452.5,613.5,345.5,153.5,303.5,464.5,299.5,641.5,215.5,174.5,110.5
76,805,1008,209,906,592,706,197,664,147.5,631.5,899,634,728.5,451.5,613.5,348.5,153.5,303.5,464.5,300.5,641.5,219.5,174.5,110.5
77,808,1006,209,905,593,705,200,665,147.5,632.5,899,635,725.5,450.5,613.5,349.5,153.5,303.5,464.5,299.5,640.5,222.5,175.5,110.5
78,809,1005,209,906,594,703,202,665,147.5,631.5,899,635,722.5,448.5,613.5,349.5,153.5,302.5,464.5,300.5,640.5,226.5,175.5,111.5
79,811,1005,209,907,593,702,204,665,147.5,631.5,902,637,722.5,448.5,614.5,348.5,153.5,303.5,463.5,299.5,638.5,230.5,175.5,111.5
80,813,1005,209,908,595,699,206,666,147.5,632.5,903,639,722.5,448.5,614.5,349.5,152.5,303.5,464.5,300.5,636.5,233.5,175.5,111.5
81,815,1005,210,909,596,698,209,667,147.5,631.5,904,639,719.5,447.5,613.5,349.5,154.5,303.5,464.5,300.5,634.5,238.5,175.5,111.5
82,818,1005,209,908,597,695,211,669,147.5,631.5,905,641,714.5,445.5,614.5,349.5,153.5,302.5,463.5,299.5,632.5,241.5,175.5,111.5
83,821,1005,209,908,598,694,213,670,147.5,631.5,905,641,713.5,446.5,613.5,351.5,153.5,303.5,464.5,300.5,628.5,243.5,176.5,111.5
84,825,1004,208,908,601,692,216,671,147.5,632.5,906,643,712.5,445.5,614.5,353.5,153.5,303.5,464.5,300.5,623,245,175.5,112.5
85,828,1004,207,908,604,691,218,671,147.5,631.5,909,646,708.5,444.5,613.5,353.5,153.5,303.5,464.5,299.5,620,247,178.5,110.5
86,829,1003,207,908,603,691,221,673,147.5,631.5,910,649,707.5,443.5,613.5,353.5,153.5,303.5,464.5,300.5,617.5,247.5,179.5,109.5
87,831,1002,207,908,603,690,224,674,147.5,632.5,912,649,704.5,442.5,614.5,353.5,153.5,303.5,464.5,299.5,616.5,247.5,179.5,108.5
88,835,1002,207,908,603,689,227,675,147.5,631.5,913,649,701.5,441.5,614.5,353.5,153.5,303.5,464.5,300.5,616.5,248.5,179.5,107.5
89,838,1002,207,908,603,689,231,677,147.5,631.5,914,651,700.5,440.5,616.5,354.5,153.5,303.5,464.5,300.5,614.5,249.5,180.5,107.5
90,842,999,207,908,603,688,234,679,147.5,632.5,917,652,698.5,441.5,616.5,355.5,154.5,303.5,464.5,299.5,613.5,250.5,180.5,107.5
91,845,998,207,908,603.5,687.5,236,679,147.5,631.5,920,654,697.5,440.5,618.5,355.5,153.5,303.5,464.5,300.5,612,250,183.5,105.5
92,847,999,207,907,606.5,685.5,240,680,147.5,631.5,921,656,697.5,439.5,619.5,355.5,153.5,302.5,464.5,300.5,612,250,183.5,106.5
93,849,998,207,907,608,683,242,680,147.5,632.5,922,656,696.5,439.5,619.5,355.5,153.5,303.5,464.5,300.5,612.5,250.5,184.5,106.5
94,853,997,207,907,608,681,244,681,147.5,631.5,924,656,693.5,436.5,619.5,355.5,154.5,303.5,464.5,299.5,612.5,251.5,183.5,107.5
95,856,997,207,907,610,678,246,681,147.5,631.5,925,657,693.5,437.5,620.5,356.5,153.5,303.5,464.5,300.5,607.5,254.5,184,109
96,860,995,208,907,610,676,250,683,147.5,632.5,928,658,689.5,435.5,621.5,357.5,154.5,303.5,464.5,300.5,603,257,184,107
97,862,994,208,906,610,675,253,684,147.5,631.5,929,659,688.5,435.5,621.5,357.5,153.5,303.5,464.5,299.5,601,258,183.5,106.5
98,866,993,208,906,610,675,256,684,147.5,631.5,932,661,687.5,434.5,622.5,357.5,154.5,303.5,464.5,300.5,599,261,184.5,105.5
99,868,993,208,906,611,675,260,684,147.5,632.5,935,662,685.5,434.5,621.5,357.5,154.5,303.5,464.5,300.5,597,263,184.5,105.5
100,870,993,208,905,612,674,264,685,147.5,631.5,937,664,685.5,434.5,622.5,357.5,154.5,303.5,464.5,300.5,595.5,263.5,183.5,107.5
101,872,991,208,905,614,671,267,686,147.5,632.5,939,666,682.5,433.5,622.5,357.5,154.5,304.5,464.5,300.5,595,265,184,108
102,874,989,207,904,614,670,271,687,147.5,631.5,941,667,682.5,433.5,622.5,357.5,154.5,303.5,464.5,299.5,594,265,184.5,106.5
103,876,989,209,905,614,670,275,688,147.5,631.5,942,669,679.5,434.5,621.5,359.5,153.5,303.5,464.5,300.5,594,265,183.5,106.5
104,878,988,209,905,615,668,277,689,147.5,632.5,944,670,679.5,431.5,621.5,360.5,154.5,303.5,464.5,299.5,593.5,264.5,184.5,105.5
105,880,988,209,905,617,665,279,689,147.5,631.5,946,673,676.5,431.5,621.5,362.5,153.5,303.5,464.5,300.5,594,266,184.5,104.5
106,883,986,209,904,617.5,663.5,282,689,147.5,631.5,948,675,675.5,428.5,620.5,362.5,154.5,303.5,464.5,299.5,593.5,265.5,185.5,104.5
107,886,985,209,905,621,663,287,692,147.5,631.5,950,676,674.5,428.5,621.5,362.5,154.5,303.5,464.5,300.5,593.5,265.5,184.5,103.5
108,888,983,210,905,621,663,289,692,147.5,632.5,951,679,671.5,426.5,621.5,363.5,154.5,303.5,464.5,299.5,593.5,265.5,185.5,103.5
109,891,983,210,905,623,660,293,693,147.5,631.5,952,681,671.5,426.5,620.5,363.5,154.5,303.5,464.5,300.5,594,266,185.5,103.5
110,894,980,210,904,624,659,296,693,147.5,631.5,952,683,669.5,425.5,620.5,363.5,155.5,304.5,464.5,299.5,592.5,265.5,185.5,104.5
111,897,980,210,904,626,657,301,695,147.5,632.5,954,683,668.5,424.5,621.5,363.5,153.5,303.5,464.5,300.5,591.5,268.5,184.5,105.5
112,899,977,210,904,627,656,303,695,147.5,631.5,955,685,667.5,424.5,620.5,363.5,154.5,303.5,464.5,300.5,588.5,269.5,184.5,105.5
113,903,975,210,904,627,656,307,697,147.5,631.5,957,688,665.5,424.5,621.5,364.5,154.5,303.5,464.5,299.5,585.5,271.5,184.5,106.5
114,905,974,210,904,629,653,313,699,147.5,631.5,957,691,663.5,422.5,620.5,364.5,154.5,303.5,464.5,300.5,582.5,274.5,184.5,105.5
115,909,972,210,905,633,652,315,699,147.5,632.5,959,693,662.5,422.5,620.5,364.5,154.5,303.5,464.5,300.5,581.5,276.5,183.5,105.5
116,910,970,210,905,633,651,318,700,147.5,631.5,962,695,660.5,420.5,620.5,365.5,154.5,303.5,464.5,300.5,578,278,184.5,103.5
117,914,968,209,905,634,650,322,701,147.5,631.5,962,698,659.5,418.5,620.5,367.5,154.5,304.5,464.5,299.5,579.5,280.5,185.5,103.5
118,917,965,209,904,634,648,326,701,147.5,632.5,963,702,658.5,418.5,620.5,367.5,155.5,303.5,464.5,300.5,579,281,185.5,103.5
119,920,963,210,905,635,646,328,702,147.5,631.5,965,702,656.5,416.5,620.5,367.5,154.5,303.5,464.5,300.5,579,281,185.5,103.5
120,922,961,210,905,636,645,330,703,147.5,631.5,966,703,653.5,414.5,618.5,367.5,153.5,304.5,464.5,300.5,579,281,185.5,103.5
121,924,958,211,905,639,643,334,705,147.5,632.5,966,707,652.5,414.5,619.5,368.5,154.5,303.5,463.5,299.5,578.5,280.5,185.5,102.5
122,926,956,211,905,639,642,337,705,147.5,631.5,967,709,651.5,413.5,618.5,367.5,154.5,304.5,464.5,300.5,579,281,186.5,103.5
123,929,953,211,904,640,642,339,707,147.5,632.5,968,710,649.5,411.5,618.5,367.5,154.5,303.5,464.5,300.5,580,282,186.5,102.5
124,931,951,211,903,640,642,342,708,148.5,631.5,968,713,647.5,410.5,618.5,367.5,154.5,304.5,464.5,300.5,580,284,185.5,102.5
125,934,948,211,904,640,640,345,709,147.5,632.5,970,713,646.5,407.5,618.5,368.5,154.5,303.5,464.5,300.5,580,284,185.5,102.5
126,935,948,210,904,644,638,348,710,147.5,631.5,970,713,643.5,406.5,619.5,367.5,154.5,304.5,464.5,299.5,580.5,286.5,185.5,101.5
127,937,945,210,904,646,636,351,712,147.5,632.5,970,720,644.5,405.5,619.5,366.5,154.5,304.5,464.5,300.5,582.5,289.5,186.5,102.5
128,939,944,211,904,650,634,354,712,147.5,631.5,970,722,641.5,403.5,618.5,366.5,154.5,303.5,464.5,300.5,583.5,290.5,186.5,102.5
129,941,945,211,903,652,631,357,714,147.5,631.5,971,720,640.5,400.5,619.5,367.5,154.5,304.5,464.5,300.5,583.5,292.5,187.5,102.5
130,942,945,211,903,653,631,360,716,147.5,632.5,972,720,639.5,399.5,619.5,366.5,154.5,303.5,463.5,299.5,583.5,296.5,186.5,102.5
131,944,946,211,903,655,630,363,718,147.5,631.5,973,722,638.5,399.5,619.5,367.5,154.5,304.5,465,301,584.5,297.5,186.5,101.5
132,946,944,211,903,658,629,365,719,147.5,632.5,974,723,635.5,398.5,620.5,368.5,154.5,304.5,464.5,300.5,583.5,299.5,187.5,101.5
133,944,944,209,904,658,628,367,721,147.5,631.5,974,725,635.5,395.5,620.5,369.5,154.5,303.5,464.5,299.5,582.5,301.5,187.5,100.5
134,944,945,209,903,660,626,369,721,147.5,632.5,975,728,634.5,395.5,620.5,369.5,154.5,304.5,464.5,300.5,582.5,302.5,189.5,97.5
135,944,945,209,903,660,625,372,725,147.5,631.5,976,732,633.5,393.5,620.5,368.5,154.5,304.5,464.5,300.5,582.5,301.5,190.5,98.5
136,946,945,208,903,664,623,374,727,147.5,631.5,977,734,633.5,392.5,621.5,368.5,154.5,303.5,464.5,301.5,582.5,301.5,189.5,98.5
137,947,944,208,904,667,621,377,729,147.5,631.5,978,735,634.5,392.5,620.5,368.5,154.5,304.5,464.5,300.5,582.5,302.5,192.5,97.5
138,948,943,208,904,670,620,380,731,147.5,632.5,977,736,634.5,393.5,620.5,367.5,154.5,303.5,464.5,300.5,582.5,302.5,193.5,97.5
139,947,943,208,905,671,619,385,733,147.5,631.5,978,738,634.5,393.5,621.5,366.5,154.5,304.5,464.5,300.5,584.5,302.5,195.5,94.5
140,947,943,209,905,673,619,386,734,147.5,631.5,979,738,632.5,393.5,621.5,366.5,154.5,304.5,464.5,300.5,583.5,301.5,196.5,94.5
141,946,943,210,905,674,618,389,737,147.5,631.5,980,738,632.5,392.5,621.5,365.5,154.5,303.5,464.5,301.5,583.5,300.5,199.5,92.5
142,947,943,211,905,677,616,390,738,147.5,632.5,981,738,632.5,393.5,620.5,365.5,154.5,304.5,464.5,300.5,585,300,202.5,91.5
143,947,943,211,906,677,616,394,742,147.5,631.5,982,738,631.5,392.5,621.5,366.5,154.5,304.5,464.5,300.5,585.5,298.5,202.5,91.5
144,947,942,211,906,677,616,396,742,147.5,631.5,982,740,631.5,392.5,620.5,366.5,153.5,303.5,464.5,300.5,581.5,295.5,203.5,91.5
145,948,942,211,906,677,615,398,744,147.5,632.5,983,743,631.5,392.5,621.5,366.5,155.5,304.5,464.5,301.5,574.5,289.5,204.5,91.5
146,949,941,212,906,679,615,400,745,147.5,631.5,983,745,631.5,391.5,620.5,366.5,154.5,303.5,464.5,300.5,577.5,288.5,206.5,90.5
147,950,939,212,906,681,613,400,747,147.5,631.5,983,746,630.5,392.5,621.5,365.5,154.5,304.5,464.5,300.5,576.5,286.5,208.5,89.5
148,950,940,212,906,684,612,401,747,147.5,631.5,983,745,631.5,392.5,621.5,365.5,154.5,304.5,464.5,300.5,575.5,285.5,210.5,90.5
149,950,939,212,907,685,611,402,749,147.5,632.5,983.5,745.5,631.5,392.5,620.5,365.5,154.5,304.5,464.5,300.5,575.5,284.5,211.5,90.5
150,952,939,211,907,687,610,403,751,147.5,631.5,983,748,631.5,392.5,620.5,366.5,154.5,304.5,464.5,301.5,575.5,282.5,211.5,90.5
151,953,938,211,907,689,609,404,751,147.5,631.5,983,752,630.5,391.5,621.5,366.5,154.5,303.5,464.5,300.5,574.5,280.5,213.5,90.5
152,952,937,211,907,691,609,404,750,147.5,631.5,983,754,629.5,390.5,621.5,367.5,154.5,304.5,464.5,300.5,572.5,276.5,213.5,90.5
153,950,936,211,906,692,608,404,750,147.5,632.5,984,756,628.5,390.5,621.5,367.5,154.5,304.5,465.5,300.5,573.5,275.5,213.5,90.5
154,952,935,212,906,693,607,405,752,147.5,631.5,985,756,627.5,389.5,621.5,367.5,154.5,303.5,464.5,300.5,573.5,273.5,214.5,90.5
155,952,936,212,907,695,605,405,751,147.5,631.5,985,758,626.5,389.5,621.5,367.5,154.5,304.5,465.5,300.5,573,273,213.5,88.5
156,953,936,212,907,700,605,405,750,147.5,632.5,985,760,626,388,621.5,366.5,154.5,304.5,465.5,300.5,574,271,214.5,88.5
157,954,935,211,907,700,604,406,751,147.5,631.5,987,762,626,387,620.5,367.5,154.5,304.5,464.5,300.5,574,270,214.5,88.5
158,955,935,211,907,703,603,406,752,147.5,631.5,986,766,625,387,621.5,367.5,154.5,304.5,465.5,300.5,574,267,215.5,87.5
159,955,936,211,907,705,603,406,751,147.5,632.5,986,768,625,387,621.5,367.5,154.5,304.5,464.5,299.5,573.5,265.5,215.5,87.5
160,957,932,212,907,708,602,405,751,147.5,631.5,988,771,624.5,384.5,620.5,367.5,154.5,303.5,464.5,301.5,574,263,215.5,87.5
161,959,929,212,907,710,602,405,751,147.5,631.5,988,774,624.5,382.5,621.5,367.5,154.5,304.5,464.5,300.5,572.5,259.5,216.5,87.5
162,959,928,212,907,710,601,406,752,147.5,631.5,989,775,623.5,381.5,620.5,366.5,154.5,304.5,465.5,301.5,572.5,259.5,216.5,87.5
163,960,925,211,907,711,600,406,752,147.5,632.5,990,778,622.5,381.5,620.5,366.5,154.5,304.5,464.5,300.5,574,260,216.5,87.5
164,960,923,212,907,711,601,406,752,147.5,631.5,989,780,622.5,378.5,620.5,366.5,153.5,304.5,464.5,300.5,572.5,257.5,216.5,87.5
165,960,922,212,907,711,601,407,752,147.5,631.5,989,782,622.5,363.5,620.5,366.5,154.5,304.5,465.5,300.5,572.5,256.5,217.5,87.5
166,960,920,212,907,714,599,407,752,148.5,632.5,989,784,622,362,620.5,365.5,154.5,304.5,465.5,300.5,571.5,255.5,216.5,87.5
167,960,918,212,907,717,598,407,752,147.5,631.5,988,788,623,362,620.5,365.5,155.5,303.5,464.5,300.5,572.5,255.5,217.5,87.5
168,962,915,211,907,719,597,407,752,147.5,631.5,987,791,623,362,620.5,365.5,154.5,304.5,465.5,300.5,571.5,253.5,217.5,87.5
169,962,916,211,907,720,596,406,754,147.5,632.5,988,792,623.5,362.5,620.5,365.5,154.5,304.5,464.5,300.5,572.5,252.5,217.5,86.5
170,962,916,211,907,723,596,407,753,147.5,631.5,989,793,622.5,362.5,620.5,364.5,155.5,304.5,465.5,300.5,573.5,249.5,218.5,86.5
171,962,914,211,907,724,597,407,753,147.5,631.5,990,793,622.5,363.5,620.5,365.5,155.5,305.5,464.5,299.5,572.5,246.5,219.5,86.5
172,963,915,211,907,725,595,407,753,147.5,632.5,989,794,623.5,362.5,621.5,365.5,154.5,304.5,464.5,301.5,573.5,246.5,220.5,86.5
173,963,914,211,908,728,595,407,753,147.5,631.5,989,794,623.5,362.5,620.5,365.5,155.5,304.5,464.5,301.5,573,241,222.5,86.5
174,964,912,211,908,730,594,407,754,147.5,631.5,988,795,622.5,363.5,620.5,365.5,154.5,304.5,464.5,300.5,572.5,237.5,223.5,86.5
175,964,912,211,908,732,594,407,754,147.5,632.5,989,795,622.5,363.5,620.5,365.5,155.5,305.5,464.5,300.5,572.5,234.5,223.5,86.5
176,964,912,212,908,734,593,407,754,147.5,631.5,989,797,622.5,364.5,621.5,366.5,155.5,304.5,464.5,300.5,572.5,231.5,222.5,85.5
177,966,910,212,908,736,593,408,755,147.5,631.5,990,798,624.5,362.5,623.5,366.5,154.5,304.5,464.5,301.5,575,228,222.5,85.5
178,964,912,213,908,739,593,408,755,147.5,632.5,990,800,624.5,362.5,623.5,365.5,155.5,304.5,464.5,300.5,574.5,224.5,223.5,86.5
179,963,911,213,908,741,593,408,755,147.5,631.5,991,803,624.5,362.5,623.5,365.5,154.5,305.5,464.5,301.5,575.5,221.5,223.5,85.5
180,964,910,212,906,741,592,408,755,147.5,631.5,991,808,624.5,361.5,623.5,366.5,155.5,304.5,464.5,300.5,575.5,219.5,224.5,85.5
181,964,909,212,906,744,591,409,757,147.5,631.5,990,809,624.5,362.5,623.5,365.5,155.5,304.5,465.5,300.5,579,216,224.5,85.5
182,965,908,213,907,749,591,410,757,147.5,632.5,990,812,626.5,361.5,624.5,365.5,154.5,304.5,464.5,300.5,578,213,224.5,85.5
